Review_ID,Movie_Title,Source,Reviewer,Review_Date,Rating,Review_Title,Review_Text,Review_Length,Helpful_Votes_Up,Helpful_Votes_Down,Spoiler_Flag
imdb_lady_in_the_water_jmillerjr_00983_20180731,Lady In The Water,IMDb,jmillerjr-00983,2018-07-31,10,M. Night should make more movies like this one,"It saddens me that so many people disliked this film. I absolutely loved it and my hope is that Shyamalan would make more films just like it. What I love about his vision is that he isn't just telling a story, he's showing the power of story itself. The film emphasizes the role of mythology in shaping the character of individuals and society and does it in a very compelling, fascinating way. I didn't want the movie to end. For me, Signs, The Village, and Lady in the Water is a trilogy of masterpieces that are incomparable.",97,24,10,False
imdb_lady_in_the_water_ashe0211_20151206,Lady In The Water,IMDb,ashe0211,2015-12-06,7,Underrated and a good watch :),"I saw this in the theater when it first came out, after seeing all of M Nights others movies I was sorely disappointed. It wasn't until after talking with a few friends and buying the DVD that I really got an appreciation of what the director was trying to do. I found myself in a dark room and let all other thoughts leave my mind. That's when I started getting engulfed in the story and really connecting with the characters. I felt all sorts of emotions during the movie and even learned some things about it that I had missing previously. I know a lot of people hate on this movie, and I was one of them. After seeing it again I was completely taken by the story and had a new feeling for the movie.",136,2,1,False
imdb_lady_in_the_water_quinoa1984_20070118,Lady In The Water,IMDb,Quinoa1984,2007-01-18,1,"a truly disastrous, ultra pretentious work of film-making that fails completely","I was totally boggled when Lady in the Water ended. Actually, that's a white lie, I was boggled from the very beginning. I read the signs though (no pun intended on M. Night Shyamalan's other film) from reading some reviews, and the general response from online. But I could not have expected such a rancid pile of egotistical malarkey to ever make it past any lowly production company, let alone a major studio, and that it's meant to be taken seriously, absolutely so. It almost reminded me of another film from 2006- Apocalypto- where a director hot on the heels of recent success went for broke on something burning in the filmmaker to be told. Both films, truth be told, aren't good at all, but Lady in the Water- still no pun intended (maybe some)- sinks even further. I can almost picture Shyamalan sitting in front of his computer writing out the script to this film thinking ""I am so clever. I mean, I have narfs, I have scrunts, I have a giant eagle, and porcupine monkeys that hide in the trees, what more could an audience ask for? This is so awesome."" Rarely in the history of modern movies has a director's hubris gone to such lengths and taken an audience down with them. And the shameful thing too is that the little merit that came with Shyamalan's previous film, seriously flawed The Village, was in his abilities as someone who could direct well enough up to a point. Here though, script and direction sink to lows, to the point where as an amateur filmmaker myself I felt like I had achieved a lot in comparison with this. Shyamalan cooks up some incoherent mythological 'fairy tale' (originally meant for his kids, usually not a good idea) involving Cleveland Heep (Paul Giamatti), a maintenance man at an apartment complex, one night finds a very strange, petrified girl in the pool, and soon he finds out a) her name is 'Story', and she's b) called a 'narf' based on an old tale told to him by a Chinese lady, not to mention c) she needs to leave this place before these weird moss-covered dog creatures called 'scrunts' come after her, so d) practically all of the attendees at the apartment complex will somehow play a role in her getting safely away on the talons of an eagle. So you can imagine what could be attained from this material, which is nothing. Zero. There's not even the chance of potential as there was in Gibson's train-wreck picture. From the opening animated introduction to this magical world, things do not look good. It also doesn't help that this time, as a director, Shyamalan doesn't even halfway competently film this stuff. It looks as if the actors, who already seem incredibly stilted and with looks sometimes on their faces like 'why the hell am I in this clap trap' (Giamatti most of all), get very awkwardly, art-farty framed in compositions that do nothing to illustrate any kind of connection with the subject matter. It's self-conscious past the point of inertia, and even if one doesn't really usually pay attention to how a film is directed it won't take long to see something is f***ed up here scene after incredulous scene. And the actors, of course, end up being at the mercy of the director's own pretensions. Giamatti has to deal with cruxes like a stutter, a family of his that died, and a director who forces him and co-star Bryce Dallas Howard into whispering dialog scenes- even when he's all the way across the room from her! Other usually dependable character players like Jeffrey Wright and particularly Bob Balaban also become cannon fodder for Shyamalan's own twisted dealings, with Balaban playing a movie critic who finds there are no original stories left in movies...and then has to shamelessly comment on his own demise when it's met with a scrunt. And there's Shyamalan here, too, for the first time giving himself more than just the hapless cameo role that he's done in past films. To add on to the heap of completely illogical and just plain laughably bad camera set-ups (leaving the camera on nothing, or do a half face of a person, or do very odd cut-aways without transitions), he plays a writer who's book may save the world. Then again, he's only one piece to the Goodyear Blimp wreck that is Lady in the Water. While I've never found him to be the genius wonder-kind that he became after The Sixth Sense, his first few major successes were pretty impressive, with the occasional script flaws and annoying twists compensated by the strong performances and good sense of direction. But maybe only someone with such clout, and sparks of talent, could go so far off the deep-end as he has here. Not to be immodest about it, it becomes a litmus test to see what a filmmaker with carte-blanch can do to annoy the audience. One thing's for sure, except for unintentional purposes watching the movie with friends who feel the same way, there's no entertainment here. It's simply one of the worst films I've ever seen.",863,37,36,False
imdb_lady_in_the_water_theblackfedora_20060722,Lady In The Water,IMDb,theblackfedora,2006-07-22,10,A story about Stories.,"The lest said about the plot of the film the better. Not because it's bad because it's an imaginative one, and you should really go in having no idea what you're in store for. That's part of the point of the movie. The introduction of this movie is done in cave drawings. It's a fitting opening and a good clue that this movie is about stories. No, not modern film, which many critics and audiences today think is about pushing boundaries and constantly doing something 'new'. This movie is about the good old fashioned story. The reason why our ancient ancestors sat around fires and told them, and their ability to inspire and save souls. There isn't anything truly new about it (it has roots in the classic fairy tales and epic poems of antiquity), other than the fact that it dares to be a great film made in the mondern era in spite of being littered with elements of the now despised classical story (which apparently isn't good enough for modern film makers anymore). The thing about these classic stories and the one that Shaymalan is attempting to tell is that they have a purpose, and strive to inspire society and humanity as a whole. They lead people to do great things, and make us all feel better in the end, where most modern 'stories' feel more like egotistical attempts of ""artists"" to make themselves feel great and leave us in awe of their great greatness. Christopher Doyle lends some excellent shots to this film, which some how manage to make a scene of an every day loser frigthenedly warding off a were-wolf type monster with a pool skimmer seem exceptionally epic. At the same time it helps the story (for me at least) pull those same strings that great stories like Gilgamesh, and the Aeneid pull. I saw this film the day it opened and I was delighted. I came home, as is my habit, and read all the reviews. A good section of this movie is directed at attacking assanine, jaded, film critics who think their opinions are authoratitive (it depicts them as being the ruiners of the classic story), and so, all of the assanine, jaded, and authoratative film critics seem to have panned it. No one seemed really sure what the movie was about, but were all quick to pan M. Night as being arrogant for casting himself in the role of a writer destined to change the world. They, ironically, claim that he was being arrogant, completing unable to fathom that their own presumptions about why he cast himself in that role could in fact be a good deal more arrogant... I'll have to admit that I've been the jaded film critic before, but one I came out of this one I remembered why I've always loved stories, and why they don't' always have to be new and fit into some silly sense of ""reality"".",491,116,77,False
imdb_lady_in_the_water_sugarandice_20150321,Lady In The Water,IMDb,SugarandIce,2015-03-21,6,Creativety requires proper execution.,"If I were to offer Shyamalan some praise it would be that despite his obsession with twists and odd dialogue, he at least makes an attempt to make original works. Lady in the Water is bold in that regard and I applaud him for it. In theory, it would make for a pretty entertaining film. Unfortunately, the execution falters heavily. Characters in this film do not act like people, they lack any human response to the childlish fairytale-like situations thrown at them. There is no sense that a fairytale has entered our world, no raised eyebrows here. The fairytale itself being taught is just too random and sporadic. Fantasy, even the most creative, make an effort to pull us into the fantastic, and make us believe these worlds and rules to be real. What happens in this film though is total disconnect. Characters are not relatable, nor interesting enough to merit this. The exposition is clumsy, lazy, and lengthy. The story is random and lacks any structure. The dialogue is awkward, as if written by some other-worldy being attempting to mimic the human race. To the counter argument of ""a fairytale is allowed to be childish and fun and fantastic"", let me retort by pointing out that I've read and watched fairy tales more grounded and competent then this. There is no excuse for the poor storytelling of this film. Bryce Dallas Howard does her best, bless her soul, but this film is beyond saving.",245,2,1,False
imdb_lady_in_the_water_mooseboys_20060721,Lady In The Water,IMDb,mooseboys,2006-07-21,1,Quality Indication,"Its a good indication of the quality of the movie when entire audience starts laughing at the most serious and critical parts of the movie. (AMC Eden Prarie; Eden Prarie, MN; Opening Night, 7:15pm showing) Oh, and then there is a stunned silence at the end, after which you hear murmers such as ""what the f was that?"" and ""somebody shoot me in the face."" Also, about 12 people walked out 2/3 of the way thru the movie. Sometimes I think that the person who made 6th sense is actually locked up in a basement somewhere and the person who made this movie is some evil impostor out on a mission to destroy Sham's career. Everything that the 6th sense was, Lady in the water isn't. If anyone sees Shamilan walking down the street, please slap him for me and ask for my 12 cents back that he got from my admission ticket.",153,26,23,False
imdb_lady_in_the_water_masonsaul_20190202,Lady In The Water,IMDb,masonsaul,2019-02-02,7,Unique but weird,Lady in the Water is an extremely unique and weird film that's extremely bold but it's almost too weird in places. M. Night Shyamalan's direction is really good and it's well filmed. Paul Giamatti and Bryce Dallas Howard both give great performances.,42,1,0,False
imdb_lady_in_the_water_craig_mcpherson_20060720,Lady In The Water,IMDb,Craig_McPherson,2006-07-20,4,Splish Splash investors are taking a bath,"I wonder if, after taking in M. Night Shyamalan's The Lady in the Water, Haley Joel Osment's character from The Sixth Sense might be inclined to say ""I see lousy films, and one of them is in this theatre."" Actually, calling The Lady in the Water ""lousy"" is too simplistic. The movie is more of a train wreck, with partially realized elements, loose ends aplenty, and wildly improbable leaps in its own narrative. And yet, in true Shyamalan fashion, the movie commands viewer respect in spite of its flaws. Shyamalan credits the movie's plot to a bedtime story he created to entertain his children, but instead of conveying a simple story, the tale unfolds as a muddled new age fable that never really goes anywhere or accomplishes anything. The movie's greatest strength is the casting of Paul Giamatti as Cleveland Heep, the stuttering schlep caretaker of a Philadelphia apartment complex known as The Cove. Giamatti's everyman quality makes it easy for the viewer to quickly get sucked into the story, which involves Heep's discovery of a mysterious woman (Bryce Dallas Howard) one night in the complex's pool. Turns out this ""Narf"", or water nymph, has been sent from the ""blue world"" to the world of men to impart some sort of mystical knowledge that the film never makes very clear. Trying their best to kill her before she fulfills her mission are shadowy, supernatural ""Scrunts"", large hyena-like creatures comprised of grass and earth. Sounds strange? Watching the film doesn't help as Shyamalan never bothers to explain why the Scrunts are out to kill his heroine, much less the grand importance of her mission. In the decade that's passed since Shymalan burst onto the scene with his brilliant The Sixth Sense, the director has cultivated an equally proportioned number of fans and detractors. Few movie directors have been able to so totally polarize movie going audiences into love him or hate him camps as Shymalan. A lot of this has to do with his penchant for building his movies around plot twist device that fans either love, or find hackneyed. As if listening to his critics, Shymalan has eschewed his traditional plot twist this time out in favor of a more conventional narrative, albeit one that more closely resembles a phone conversation with a really bad connection. The whole experience actually left me wishing for a twist that would turn the movie on its head and make me feel like everything I'd spent the last two hours watching was much more than the sum of its ambiguous parts. Still, for all its numerous flaws, The Lady in the Water is still a compelling film. Shymalan's talent for imagery, characterization and musical scoring all give this movie a watchable dimension. I also have to admire him for his vision, for unlike many of his directorial contemporaries, he hasn't opted to ""sell out"" and cash in by helming any one of Hollywood's countless superhero action adventure popcorn movies that fill the cinemas each summer. He has a vision and stands by it, even unto failure. There's something to be admired in that.",519,37,39,False
imdb_lady_in_the_water_delica_41700_20191216,Lady In The Water,IMDb,delica-41700,2019-12-16,7,Not hard to watch,"I want to start off by saying that while I understand the criticisms of this movie, but the strong hatred for it is completely unwarranted. I often turn off movies halfway through because I lose interest, and at no point did the idea of turning it off cross my mind. It was easy to watch, and a creative original story. Yes, it is unrealistic, but not anymore so than other fantasy type movies. I liked the message behind it and thought it was a fun flick.",86,1,0,False
imdb_lady_in_the_water_tudor_baltoiu_20150228,Lady In The Water,IMDb,tudor-baltoiu,2015-02-28,4,"Interesting story, but boring","Since Signs, I've always approached an M. Night Shyamalan film with some sort of fear because he went downhill from there. When I got to see Lady in the Water, I gave him a chance and I said to myself: ""How bad can it be?"" The story, based on a bedtime story written by Shyamalan, was quite interesting, but kind of short for a two hour film. Because of this, it drags on, giving the film a very slow pace. It also features Shyamalan's trademark plot twist, but this one seems forced and somewhat predictable (at least it was for me). I think the greatest fault I find with this film is Shyamalan casting himself in an important role. He made cameo appearances before this one, but here he has quite a lot of screen time, even though he's an awful actor. Bryce Dallas Howard (Story) didn't give a good performance either. Her acting is dull, uninteresting and over-dramatic. When I looked at the film's budget and saw $75 million, I couldn't help but think where did so much money went? The whole movie takes place in an apartment complex so there aren't many sets, the visual effects are very few and look kind of cheap and the film doesn't have any stars to say that they asked for a big salary. The cinematography isn't that great either. Actually, this almost looks like a low budget film. In my mind, this film has two redeeming qualities: Paul Giamatti's performance and James Newton Howard's masterful music score. He's a standard collaborator of Shyamalan and I think that this is his best work. Overall, this is a boring and uninteresting film, but still decent and watchable. It is certainly not Shyamalan's worst film, but still miles away from The Sixth Sense and Unbreakable. However, it is quite solid compared to The Happening and The Last Airbender, so I consider it to be somewhere in the middle in Shyamalan's canon. Not awful, but could have been better. 4 out of 10.",338,4,1,False
imdb_lady_in_the_water_ninjagrandma_20060812,Lady In The Water,IMDb,NinjaGrandma,2006-08-12,10,A joyous delight of a film!,"This is probably the most delightful film I've seen in years. The key thing, as I see it, is to come to this film without any preconceived ideas of what it's going to be like. It's easy to say, ""Well, this is the latest Night film, so it's going to have a twist, it's going to be dark and scary, etc."" Umm ... it's not. What it does have in common with his other films is its detailed complexity. Little things mean a lot, just as in Signs or Unbreakable or any of the others. That's about the only similarity. In all other ways, it's a new departure. Matter of fact, this film is a new thing in film-making. It's not new, however, in bedtime stories--which is what the writer says it is, and he should know. This isn't a horror film, although there are some scary things; it's not a romantic film, although there are some sweet moments; it's not a comedy, although there were some things I just couldn't stop giggling about. It's a STORY. Wow. That is so rare today--nothing blows up, no car chases, just a good story. So who am I to make comments? I'm a mom, a grandma, a teacher (literature and history, middle school), and a martial artist (2nd degree black belt). I've told lots of bedtime stories, I've read a ton of books to students, I've read student stories, and I explore legends and traditions from all around the world. I love a good story. That means I'm probably like a lot of movie viewers--probably like most of the people reading this. At first, this film just seemed odd to me. That changed about ten minutes into the movie when I made a conscious decision to put aside my ideas of what the film was going to be like and just experience it, savor it for what it was. That's when it became a delight. I plan to see it again, and to buy it when it comes out in DVD. I will show it to students in my literature classes, as an example of good storytelling. It has all the elements of ""Story"" (in the literary sense, not the character in the film); it has a protagonist who is Everyman, a damsel in distress, a heroic quest, a frightening monster, and lots of wonderful everyday heroes. How can you not love a story in which a child reading a cereal box has the answer to a life-or-death question? One of the most perplexing elements was the ease in which everyone in the apartment complex (in my opinion, a microcosm of society) accepts the situation, which is obviously incredible. I loved it. That kind of suspension of disbelief, which is such an element of bedtime stories and fairy tales, is usually missing from our cynical culture. The belief in goodness and mystery is rare. One of the characters says, when things don't look so good, ""I really wanted to believe."" I think that's true for many of us. We want to believe in goodness and light. I really loved this movie for showing a vision of a group of people who believe. This movie is on my list of lovely films, along with The Princess Bride and Finding Neverland. What do they all have in common? Hope. That's a rare commodity today. Please see this movie with an open mind and open heart. Blessings, Ninja Grandma",574,23,10,True
imdb_lady_in_the_water_busydad_1_20070114,Lady In The Water,IMDb,busydad-1,2007-01-14,7,Better than I was expecting,"I loved this movie. I don't know what all the fuss was about. I read a lot of bad reviews before I saw it so I was expecting it to be awful but it turned out to be a great combination of comedy and suspense. Even though the story line was somewhat predictable I was entertained throughout the film. The characters were interesting and real. They could easily be people I know. You don't see many fairy tales in films today and when you do they often seem cheesy but I feel this one worked. I watched it with my four kids and they really liked it as well. They caught on to most of the key themes presented. Overall, a fun and positive bedtime story.",126,1,0,False
imdb_lady_in_the_water_plantsnrags_20190703,Lady In The Water,IMDb,plantsnrags,2019-07-03,1,M Night Shameonyou,"I can honestly say, in all my years of watching an abundance of film (and I love bad movies) - I've never gotten dizzy from eye rolling one before. I hope M Night Shyamalan will live forever, using his futuristic machine to suck the life out of every viewer of this film. At least I know which human beings to immediately cast out of my life when they tell me they liked ""Lady in the water"".",76,4,1,False
imdb_lady_in_the_water_vikku30_20210817,Lady In The Water,IMDb,vikku30,2021-08-17,9,Great movie with a bad rating - Critics surely took it personally,"I recently discovered Night Shyamalan and have fallen in love with his style. This is his 7th movie that I watched and I had low expectations considering the bad rating. After watching the movie my love for Shyamalan's magic has only increased. I still don't understand why this movie has poor rating. This was released in 2006 and maybe the audience at the time had a different kind of expectation or maybe as in the case of the movie The Village, even this movie was marketed wrongly. I read some extremely critical reviews and they seemed more like a personal attack than an well thought out critic. This man certainly has the audience divided for some reason. Watch it with an open mind and try to get involved in the story rather than trying to find logic and watch through the lens of a miserable critic (they're not always right - you'll seen that in the movie)",157,9,2,False
imdb_lady_in_the_water_thefilmguru_3_20060820,Lady In The Water,IMDb,thefilmguru-3,2006-08-20,6,....and he said there wasn't a twist!,"The first article i read on this was M Night Shymalan saying when he was writing Lady, he wanted to make sure this film of his had no twist, and by golly...he didn't do it. This film had a surefire twist if there wasn't more than one, not his usual movie changing ones but a pretty big one, but i wont say what it is. This film was great, one of my all time favourites, had that typical M Night touch. To be honest i don't know why people have such strong feeling against this film, this film is just like M Nights earlier ones, and one of the best! I agree, it is a little crowded with too many characters, but it aided the story perfectly. Another perfect thing was the balance of comedy and suspense in this film. M Night is a master. One of the few things i didn't like though was M Nights gigantic acting role in this film. It was just too much, and i couldn't help thinking it was him, and not the character. Paul Giamatti and Bryce Dallas Howard were, plainly, perfect, but despite the supporting cast being fantastic also, it made Paul and Bryce look worse than they actually were. There were, some unnecessary touches, but none that were too affecting on the overall look of this movie. I do have to say though, parents, beware, because even though there is no swearing in this, it should certainly be a 12a and not a PG. This is too complicated and scary for young children. See this! Very good!",266,1,0,True
imdb_lady_in_the_water_patrickbogan_20150820,Lady In The Water,IMDb,patrickbogan,2015-08-20,2,one good thing.....,"The only good thing about this movie are the Grass Wolves. They are very cool indeed. The rest of this movie is so convoluted that the cast has to gather every 10 minutes to try and figure out what the hell is happening. They literally change who plays what role, right in the middle of the movie! It's like no one wrote this. Shyamalan just said ""Ok, there's a lady in the water at some point, aaannnnnnnddd ACTION!"" This is a hatchet job of a film. Wow trying to find the energy to write 10 lines about this 2 hour waste of my life is really difficult! That did it. Don't watch this.",113,4,1,True
imdb_lady_in_the_water_stephj329_20070103,Lady In The Water,IMDb,Stephj329,2007-01-03,7,Slow pace but powerful message,"If you can wait out the slow pacing of the beginning of the movie, the scene where the narf tells M. Night about his future is worth the whole movie. ""You will write a book that a boy will grow up with (in his home, the ideas discussed and accepted). It will plant the seeds of change and influence him-he will become a leader and change the world."" The idea that however insignificant you feel now, something that you do will effect millions in the future even via violent change was well put. I was a bit annoyed at the spoon feeding through the dialogue. I wish more directors would/could convey their story visually instead of someone reading us the story on camera? Give us the opportunity to figure it out and understand instead of showing us everything? He did that in the Sixth Sense. He has great ideas, just needs to be a little harder on himself I think.",160,1,0,False
imdb_lady_in_the_water_favri_20131118,Lady In The Water,IMDb,Favri,2013-11-18,1,Still the worst film I've ever seen.,"I had the pleasure of watching Lady in the water about a year after it came out. I say pleasure because after watching it I found comfort in the fact that I knew the odds of seeing a worse film decreased substantially. Admittedly, The Last Airbender and The Happening were serious contenders, but didn't quite have all the elements of awfulness that this little gem has. I don't enjoy bashing M Night. I studied The Sixth Sense and I am actually a big fan of Unbreakable, which I will happily watch whenever it's on. Why is this film so bad? Well, think of any reason which makes a film bad, and you wouldn't be wrong. The plot does not even attempt to engage you and is absolutely ridiculous - not in a ""oh that could never happen..."" kind of way (because let's be honest there are plenty of unrealistic good movies, that's hardly a flaw in itself) but in a ""why have you written this ridiculous pointless ting"" kind of way. The characters are... nothing. That's what they are. They barely fit the definition of characters. They are not explored, they have no journey, they just happen to be fictional and in a ""film"". As many people do, I really like Paul Giammatti. I mean, he's an excellent actor with an impressive range. He is does comedy as well as he does drama. I really can't go on enough as to how good he is. Barney's Version being a just one example of his talent. So, this film is redeemed by an excellent performance by good ol' Paulie, you are thinking, with new found hope! No. I am surprised he has left this film out there to be seen. Don't get me wrong, he is still a good actor in it, he's a professional at the end of the day. It's that the rest of this film is so bad that it crushes his good work. So sorry, I realise I've written so much and not even told you what the film is about! So, there's a water nymph that lives in a swimming pool of a crappy motel, that needs to go home. Oh, OK, you're thinking, that doesn't sound bad at all! OK. How about no context at all is given and all the questions you have won't be answered. Not enough? OK, how about we throw in a very unsubtle dig at film critics by... putting a bad person who is a film critic in the film in quite a pointless role. Just to be sure, let's throw in some entirely pointless characters like a guy who has one hugely developed muscular arm. I won't ""spoil"" the end for you, not just because M Night does an excellent job of that himself and I could never compete. What I can say is it will make you angry, make you wonder if any thought whatsoever was put into this, make you question why you even bothered watching this thing and whether you should ever watch anything again. Ever. It may even make you question life itself. Then, that's where the magic happens. That is when you will realise that you've seen and touched the bottom of film making. And that is where you will find comfort and reassurance, eventually realising that anything else you watch after this will be better.",562,4,1,False
imdb_lady_in_the_water_tophilis_20060730,Lady In The Water,IMDb,tophilis,2006-07-30,7,literally a bedtime fairy tale,I went to watch this movie with a lot of bad reviews in my head. But half way through the movie you know why the critics are after MNS. After sometime into the movie I felt the concept pretty silly and childish later i realised that this literally is a fairytale for the kids and some of the adults. After the realisation I felt myself drawn into the story. The second half was better and quite thrilling. Overall the movie was good and the story was very creative and original. The acting in the movie was great(Paul Giamatti) while the title character had very little to do. There are enough scary scenes to throw you out of the seat and the climax will pull you to the edge of your seat. But there always lies a possibility that MNS could have made the script crispier... But then he had made the right decision by ditching his usual last-scene-twist-thrillers. loku,159,1,0,False
imdb_lady_in_the_water_w00f_20060823,Lady In The Water,IMDb,w00f,2006-08-23,2,Narf. Scrunt. Plod. Lame.,"Shyamalan is getting worse in a hurry. This is a director who had one great film in him, and that was ""The Sixth Sense."" ""Unbreakable"" was passable. Everything since then has been one awful bomb after another. Shyamalan has reached a true nadir with ""Lady in the Water."" It's heavy-handed, amateurish, and utterly predictable. Who cares if it's based on a bedtime story? This is poor film-making, and the millions of dollars that got dumped into this terrible mish-mash of ""ET"" and ""Splash"" with a few dandruff flakes shed by ""The Lord of the Rings"" sprinkled in for bad measure could have gone to someone who had a good idea for a movie. This certainly wasn't it! I knew this was going to be a long movie when the main character turns out to be something called a ""Narf."" Has Shyamalan never heard of ""Pinkie and the Brain,"" perchance? And then the main character's name is Story, for the love of all things cinematic! The film critic character who tells us precisely everything that is wrong with this very film is a nice touch, and Shyamalan reaches his ultimate self-indulgence when he kills that character off... no doubt his moment of revenge for the panning of his last few toilet-worthy films. The film is called ""M. Night Shyamalan's Lady in the Water"" because there are no top actors in it, so Shyamalan's name is attached to give it some recognition draw. The thing is, there's a good reason why there are no well-known actors in this; anyone who read the hackneyed, atrocious, tedious story and dialog and could find anything else to do went and did it. The characters spew line after line of sickly schlock from their mouths for a solid two hours. There's not a single clever line in the entire film, and this isn't helped when we're treated to words like ""scrunt"" and ""narf"" being chucked about frequently. Even Shyamalan's storied ""twists"" have run dry. In ""The Village,"" the twist was that he misled the audience about the setting of the movie. In ""Lady in the Water,"" he misleads us about who the important characters are, effectively wasting our time following the wrong leads that he's given us for most of the movie. Perhaps we'll get lucky with his next feature and he won't actually be the director! Now *that* would be an enjoyable twist. Whether you're thinking about seeing this in a theater or renting it on DVD, just don't bother. This is a terrible, terrible movie that will disappoint at every opportunity unless you are really into watching a director wallow in his own crapulent narcissism. Perhaps if Shyamalan's movies stop making any money, Hollywood will be forced to find someone new to make a good movie instead of lavishing a big budget on a director who hasn't figured out yet that film is a visual medium, so you don't literally *tell* the story by having your cast talk the whole thing through on screen. ""Lady in the Water"" would have been better off drowned in a bathtub.",513,19,17,True
imdb_lady_in_the_water_pasafist_20060720,Lady In The Water,IMDb,Pasafist,2006-07-20,10,"Whether your reaction is confusion, anger, or awe, this film cannot be easily ignored.","Has M. Knight Shyamalan lost his mind? Is he a mad genius or just loopy? Has he created a masterpiece or a mess? These are the questions I'm still grappling with after watching THE LADY IN THE WATER. This is most interestingly beautiful, confusing, and downright strange films I've have ever seen. Wow, trying to come up with words to explain what's going on in my mind after watching this film is impossible. I'm not sure if I've seen the future of the cinema or the end of a popular director's career. But I do know that THE LADY IN THE WATER cannot be ignored. I think walking into this film, I had many preconceived notions. I know what an M. Knight Shyamalan film is, or at least what it's supposed to be. But THE LADY IN THE WATER challenges every one of those notions. There's no surprise ending, there are very few scares, and the film feels sloppy, half-hearted, overly confusing, and I understand why most will dismiss it. This is a movie that can't quite be nailed down and since the film bucks any and all convention. It's easy to find the conventional flaws everywhere. The acting is disjointed, the plot is a mess, the dialogue is overly simple, the story is far too complicated and it all combines into something that seems pieced together on the fly. It feels almost as if Shyamalan has drawn a line in the sand. This line is all logic. This line is how far he expects us to go, and then out of nowhere the line suddenly falls apart. Shyamalan pushes us so past the line, it's easy to just give up. I think the line comes at a different point for each of us. The line disappeared to me when the little boy begins to read cereal boxes. It is so weird, so out of left field. This was at that point in which I had to decide if I should give up any semblance of logic and just give in to the sheer absurdity of it, or whether I should give up and pan it. Where that lines falls with you, may decide if you have a positive reaction to the film or not. The plot is simple, or maybe not. A ""Narf"" named Story (Bryce Dallas Howard) shows up in a pool at The Cove, and apartment community in Philadelphia. What's a ""Narf?"" Well it's kind of like a mermaid with human feet, or maybe more like an angel or a muse that lives underwater, both would be appropriate. Anyway Story is rescued by The Cove's resident superintendent Cleveland Heep (Paul Giamatti). Story is looking for a writer who's written work will cause a positive change in the world forever. On that trail Cleveland must protect Story from an evil creature bent on destroying her. But what is this movie exactly? It is a bedtime story come to life. It's a fanciful yarn, a child's story and a wild imagination run amok. Like how MULLHOLLAND DRIVE was dream realized on film, THE LADY IN THE WATER is a campfire tale, it's not a terribly cohesive, and demands that the audience put the pieces together. I liken it to the weird tales I created with my action figures as a kid, or a nonsense story that a first grader may try to write. It's not designed to be pulled apart, just experienced at that moment. None of the pieces quite fit, a lot of times if feels as if the film is grasping for straws. Sensing that it's lost most of the audience it gives into its oddness, and it revels in it. But is that by design? The other side of the coin is that this is a badly made movie. It's the wild ranting of an over zealous personality. The first credit you see as the film comes to a close is ""Written, Produced, and Directed by M. Knight Shyamalan"" and since he's been so successful maybe this film is an example of what happens when you allow a director too much room, and no editorial comment from the studio. Maybe this is a self-indulgent vanity piece, a sloppy mess of a movie that would have been easily dismissed had it not been created by Shyamalan himself. Honestly, I don't know where I fall. I think I want to see the movie again. But I like the notion that this could be a step in the right direction for film as a whole. That Shayamalan has crafted a film that way ahead of its time. I'd hate to realize that there is nothing there because it would rob that odd sense of madcap joy I experienced with the film. THE LADY IN THE WATER is the perfect remedy for what's wrong in Hollywood. Even if you hate every single moment of it, it encourages strong reactions. Whether that reaction is confusion, anger, or awe, this film cannot be easily ignored. So at this moment I think I will argue that THE LADY IN THE WATER is a brilliant film. That Shyamalan will get ribbed for it now, but will later be rewarded with a strong cult following. It's easily the best film I've seen all year.",879,213,166,True
imdb_lady_in_the_water_tabuno_20190121,Lady In The Water,IMDb,tabuno,2019-01-21,7,Decent Mythical Movie,"24 July 2006. I'm not able to offer my best rating but I can say that Shyamalan reveals in this movie a sensitive ability to capture the mythical symbolism of the basic human condition. He continues to reach out with his movie towards more essential important and serious matters in his films. The small weaknesses, especially at the beginning with the overly cute animated explanation, the initial stereotypical characters, and the somewhat weak ending (although the seeming lack of the presence of Ron Howard's daughter (The Lady) close to the end of the movie was a bold stroke) reduced the overall significant impact of the movie. Yet, throughout, Shyamalan demonstrates his ability to both insinuate originality and great use of direction from his camera technique and his actors' performances. Most of all, the hidden, innermost, basic, emotions are capture in this movie. It's a moving, horror/mythical movie grown up without forgetting our inner child. Seven out of Ten Stars.",159,1,0,False
